,all_all_max_power,all_all_max_power_freq,all_alpha_max_power,all_alpha_max_power_freq,all_beta_max_power,all_beta_max_power_freq,all_delta_max_power,all_delta_max_power_freq,all_gamma_max_power,all_gamma_max_power_freq,all_theta_max_power,all_theta_max_power_freq,area_under_eeg,epoch,exp,ltm1_all_max_power,ltm1_all_max_power_freq,ltm1_alpha_max_power,ltm1_alpha_max_power_freq,ltm1_beta_max_power,ltm1_beta_max_power_freq,ltm1_delta_max_power,ltm1_delta_max_power_freq,ltm1_gamma_max_power,ltm1_gamma_max_power_freq,ltm1_theta_max_power,ltm1_theta_max_power_freq,mep_size,rtm1_all_max_power,rtm1_all_max_power_freq,rtm1_alpha_max_power,rtm1_alpha_max_power_freq,rtm1_beta_max_power,rtm1_beta_max_power_freq,rtm1_delta_max_power,rtm1_delta_max_power_freq,rtm1_gamma_max_power,rtm1_gamma_max_power_freq,rtm1_theta_max_power,rtm1_theta_max_power_freq,run,sub
98,4.054120540643122,10.0,4.054120540643122,10.0,3.0399250765396006,18.0,0.7375108273228137,2.0,0.6565445494576492,44.0,1.6139973541343946,4.0,-592.2039133485523,48,exp01,4.417896353647362,4.0,0.9376697337749511,8.0,1.5392680907903575,26.0,3.333214818015177,2.0,2.0247205243771775,44.0,4.417896353647362,4.0,1.062622,5.629289234493974,10.0,5.629289234493974,10.0,1.5574908736630155,16.0,0.5315578344692717,2.0,0.6476335950773858,40.0,1.1893497254241203,6.0,SP 110RMT r1,sub03
99,2.562289481572815,4.0,1.4653695079205962,10.0,1.1346529664210243,16.0,3.659891252551001,2.0,0.5852255437728842,100.0,2.562289481572815,4.0,-87.6430318847415,49,exp01,5.204000923249029,4.0,2.4972177391722123,8.0,2.3022141804979643,16.0,5.415238040507522,2.0,0.8711103283356942,100.0,5.204000923249029,4.0,1.5696720000000002,2.320163729363201,4.0,0.9569295961078297,8.0,1.2999385843616331,20.0,6.544875122874625,2.0,0.7174425515914548,100.0,2.320163729363201,4.0,SP 110RMT r1,sub03
100,19.824650775439725,6.0,5.90112815769875,8.0,11.567370876869223,20.0,44.50376919917582,2.0,8.57014249477214,58.0,19.824650775439725,6.0,58324.93247150816,0,exp01,5.5292485026890255,6.0,1.4139602036812726,8.0,4.786548616228301,20.0,22.3194425359248,2.0,2.186153213386274,58.0,5.5292485026890255,6.0,2.1002199999999998,60.799031810930366,6.0,16.984971683042694,8.0,28.910412666429085,20.0,91.02533912328526,2.0,21.16338528651096,58.0,60.799031810930366,6.0,SP 110RMT r1,sub04
101,11.260157806571678,12.0,11.260157806571678,12.0,4.779051345075384,28.0,1.7787286734337984,2.0,8.75728885471326,56.0,2.0371330305752307,4.0,-105530.00601025252,1,exp01,2.130537934586089,12.0,2.130537934586089,12.0,1.8336093163157638,16.0,1.824059936767127,2.0,3.0493144587162178,56.0,1.1863415569197902,4.0,1.134643,26.724654281570924,12.0,26.724654281570924,12.0,12.038992813448194,26.0,2.909296161372489,0.0,18.83667948622575,56.0,9.805493161000044,4.0,SP 110RMT r1,sub04
102,14.487900648375566,12.0,14.487900648375566,12.0,3.661983164893085,24.0,16.76936419385623,2.0,7.498234724283792,36.0,12.122992238764553,4.0,67347.7044709567,2,exp01,4.0861300357231345,12.0,4.0861300357231345,12.0,1.0667515072241036,24.0,4.648968509656394,2.0,1.7715143652599024,36.0,1.6730956770271688,4.0,0.432434,38.79558762954148,14.0,38.79558762954148,14.0,7.832332773665568,24.0,34.911161190603195,2.0,18.882827281004893,36.0,35.523053393038815,4.0,SP 110RMT r1,sub04
103,16.292634124939642,4.0,2.7929047875522732,14.0,9.437601855961937,26.0,71.78063757032503,2.0,8.503973567860694,34.0,16.292634124939642,4.0,-108685.68266859464,3,exp01,4.782439596115975,6.0,1.6672195681609894,14.0,1.7752523222297407,24.0,18.65103381323208,2.0,2.2645366164547505,34.0,4.782439596115975,6.0,1.1517330000000001,50.69406545705272,4.0,9.47623725543678,8.0,22.530635082999826,26.0,151.16602161327384,2.0,25.324280170846304,34.0,50.69406545705272,4.0,SP 110RMT r1,sub04
104,17.515799721393414,4.0,15.656005126974755,12.0,7.382870232046505,26.0,20.642503243708706,2.0,5.96914603993198,44.0,17.515799721393414,4.0,5700.639911261853,4,exp01,4.930320846372275,4.0,4.015727458727371,12.0,2.2281584307999003,28.0,3.2007487280563343,2.0,1.1093054155886832,42.0,4.930320846372275,4.0,0.674439,43.08837734742366,4.0,38.92792961779986,12.0,13.384605194203525,26.0,45.373157974967164,2.0,15.849555740651907,44.0,43.08837734742366,4.0,SP 110RMT r1,sub04
105,15.411036896048488,4.0,7.110982976707087,10.0,5.498197337782888,16.0,44.09944932646641,2.0,2.946253890395798,46.0,15.411036896048488,4.0,-454.38408133760095,5,exp01,3.8798037599105992,6.0,2.787118076779281,10.0,1.2241447795022318,16.0,3.8001718137356195,2.0,1.2692429892227923,36.0,3.8798037599105992,6.0,1.291961,52.5245538449298,4.0,15.286823600041947,8.0,13.916520248172718,16.0,155.06845284988623,2.0,8.736409308276892,42.0,52.5245538449298,4.0,SP 110RMT r1,sub04
106,37.88454813347572,10.0,37.88454813347572,10.0,5.670675171904397,20.0,31.508803539206987,2.0,12.186985792036253,44.0,18.179197186473925,4.0,51860.9068291923,6,exp01,13.534174666037726,4.0,3.8849483593971152,10.0,4.699936383730825,20.0,4.744211937164256,2.0,3.4523206993589,44.0,13.534174666037726,4.0,0.8190919999999999,115.85222554489731,10.0,115.85222554489731,10.0,17.706337981344415,20.0,93.23990170429475,2.0,30.741098811350227,44.0,35.60283657042623,4.0,SP 110RMT r1,sub04
107,67.90406052498666,8.0,67.90406052498666,8.0,50.795794951268874,18.0,32.86806238758236,2.0,8.155540213008969,64.0,59.4566525829136,6.0,-30338.89453541208,7,exp01,22.81657821707753,6.0,14.671560918772048,8.0,12.302136667854315,18.0,14.558713311871902,2.0,2.859597191766315,58.0,22.81657821707753,6.0,1.7703250000000001,145.66818283159407,8.0,145.66818283159407,8.0,110.09924860554626,18.0,61.51997511611054,2.0,19.96392994955121,64.0,102.54015354785292,6.0,SP 110RMT r1,sub04
108,13.76281030023505,4.0,8.7586428148644,12.0,9.684089725742275,18.0,3.404411021824075,2.0,4.323715415750684,40.0,13.76281030023505,4.0,-101928.70869792951,8,exp01,3.4588087134441152,18.0,1.9232956261316079,8.0,3.4588087134441152,18.0,2.507378196058948,2.0,1.359142918141536,40.0,2.6699792939018576,4.0,0.363922,42.36714215165745,4.0,36.13765362248163,12.0,16.305831793116482,18.0,12.024177762801436,2.0,11.004801279287118,40.0,42.36714215165745,4.0,SP 110RMT r1,sub04
109,31.77072677299981,4.0,6.537016789093217,10.0,3.4563485654977315,30.0,52.13010027836722,2.0,5.485276943453143,54.0,31.77072677299981,4.0,-30953.39287687419,9,exp01,6.094150342742088,4.0,1.0714738927107594,12.0,1.5860878569011454,30.0,5.6134314986681915,2.0,1.8561133648667236,54.0,6.094150342742088,4.0,0.40252699999999997,96.78384429266525,4.0,29.218864507336708,10.0,8.595686628611558,22.0,157.53137277126936,2.0,13.757330581519552,54.0,96.78384429266525,4.0,SP 110RMT r1,sub04
110,33.12572661183169,4.0,11.276508014453986,14.0,17.556259313100373,18.0,48.90692012653447,2.0,15.625085512176033,40.0,33.12572661183169,4.0,-200764.25929752982,10,exp01,21.485879472829925,4.0,6.784217699575604,14.0,5.624400791928459,18.0,16.626163977241237,2.0,3.107495891132548,40.0,21.485879472829925,4.0,0.43075600000000003,76.8119045279715,4.0,18.891678766927086,14.0,43.496052942833714,18.0,128.12582004085195,2.0,27.102079957241106,40.0,76.8119045279715,4.0,SP 110RMT r1,sub04
111,26.358824929926367,4.0,4.3360157107335,8.0,22.33650816280283,20.0,126.94842372021637,2.0,9.225454533246674,64.0,26.358824929926367,4.0,76501.04371387884,11,exp01,10.165978102876565,20.0,3.3439465148152467,8.0,10.165978102876565,20.0,29.109541851643474,2.0,5.281382495148137,64.0,4.725922899107862,4.0,1.1251829999999998,104.77095624064293,4.0,9.560557246849708,8.0,45.67154473858466,20.0,413.5007317566624,2.0,16.75914273167549,64.0,104.77095624064293,4.0,SP 110RMT r1,sub04
112,41.91186280499763,6.0,33.23432561359665,8.0,23.215698270913407,28.0,9.300093845934885,2.0,10.535474032525281,32.0,41.91186280499763,6.0,40812.51006322447,12,exp01,16.798552406015773,10.0,16.798552406015773,10.0,6.313262701585791,18.0,7.465263735019376,2.0,1.6127653107294255,46.0,3.4110798891508556,6.0,0.36361699999999997,110.13103607047708,6.0,70.87135585324225,8.0,57.816139923510406,28.0,26.662494716548142,2.0,31.727900806993347,32.0,110.13103607047708,6.0,SP 110RMT r1,sub04
113,34.970951607571266,4.0,9.398999473652859,8.0,10.040897095785846,30.0,46.02787438515697,2.0,9.585418864123124,58.0,34.970951607571266,4.0,34744.58518760232,13,exp01,3.1523459967625107,30.0,2.4760774879099894,10.0,3.1523459967625107,30.0,3.501845553149158,2.0,2.359932823438446,58.0,2.8429599462804642,4.0,2.612915,129.52952543524694,4.0,40.04935243788299,8.0,34.36009526938259,20.0,173.58962809457907,2.0,29.452094822171105,58.0,129.52952543524694,4.0,SP 110RMT r1,sub04
114,58.084527779821734,10.0,58.084527779821734,10.0,17.404399839384034,24.0,6.263857410630454,2.0,11.689026275072914,46.0,25.158520573913055,4.0,45870.14608550584,14,exp01,19.40441619436541,10.0,19.40441619436541,10.0,4.364526499407207,24.0,0.1622357243195211,2.0,2.9175745676655422,46.0,7.421659684186395,4.0,3.260803,212.2240171707936,10.0,212.2240171707936,10.0,43.11904871521559,24.0,21.970065752097884,2.0,32.881788999576116,46.0,57.22902375033053,6.0,SP 110RMT r1,sub04
115,22.970514591101633,12.0,22.970514591101633,12.0,4.821092511930535,22.0,6.552083431518514,2.0,3.708441882785612,74.0,17.37020613298542,4.0,-3614.3839707165025,15,exp01,17.606725626938374,12.0,17.606725626938374,12.0,2.577023574622543,16.0,4.1577253341060905,2.0,0.6473935796236787,34.0,3.0839487654601636,4.0,0.614319,46.09544925551518,4.0,34.56643258072276,12.0,14.889541964478205,22.0,9.71124930402549,2.0,11.87714806051342,74.0,46.09544925551518,4.0,SP 110RMT r1,sub04
116,18.99658903519132,4.0,7.9355167587673305,8.0,14.196327529300536,28.0,20.05338697346602,2.0,7.03109103268269,46.0,18.99658903519132,4.0,4517.167574410327,16,exp01,5.558031810768334,28.0,1.434695299055539,8.0,5.558031810768334,28.0,3.4095426456905953,2.0,1.7174091658452117,46.0,3.010814686273671,4.0,0.6143190000000001,42.320172544967974,4.0,28.175357052005456,8.0,23.546465989794875,28.0,37.54989096471445,2.0,16.641034784629927,46.0,42.320172544967974,4.0,SP 110RMT r1,sub04
117,27.767709065468765,4.0,10.299157611259025,10.0,10.226275420054478,20.0,27.692475519860135,2.0,7.847828763253861,62.0,27.767709065468765,4.0,-52972.83729293756,17,exp01,7.001253629033091,6.0,3.530986459475011,14.0,5.767826167042391,16.0,4.520501197356186,2.0,2.0411857365849198,44.0,7.001253629033091,6.0,1.434936,81.40196254903144,4.0,29.272190437601356,10.0,35.57047524521108,20.0,82.28984564124804,2.0,18.233393407297687,62.0,81.40196254903144,4.0,SP 110RMT r1,sub04
118,26.56084569218826,4.0,13.046170515005338,8.0,6.32272232497718,18.0,30.14448241023012,2.0,8.343081555726124,32.0,26.56084569218826,4.0,59378.737458306365,18,exp01,8.8041834797249,4.0,5.36873604745095,8.0,2.4725728848739106,16.0,5.151065954105756,2.0,2.821589268770767,46.0,8.8041834797249,4.0,0.907441,69.07818690798514,4.0,45.50355654566532,8.0,15.108891544519112,22.0,110.06676878954586,2.0,24.055145423270723,38.0,69.07818690798514,4.0,SP 110RMT r1,sub04
119,27.77097572861772,22.0,10.038322015859315,14.0,27.77097572861772,22.0,15.529551742438837,2.0,9.03124020531462,32.0,19.64707592726534,4.0,-143996.11721459683,19,exp01,4.334565730385453,4.0,3.137515433423655,8.0,4.27449521744524,22.0,4.128185545566935,2.0,2.3504262659008788,46.0,4.334565730385453,4.0,1.330262,61.68160204668862,4.0,19.44038630684149,14.0,59.46503645274097,22.0,41.58098356196045,2.0,18.602245705431717,32.0,61.68160204668862,4.0,SP 110RMT r1,sub04
120,20.94618971205238,18.0,12.379840217771566,8.0,20.94618971205238,18.0,8.662779835530515,2.0,16.88247782339025,36.0,19.344202303716383,6.0,8933.117351849098,20,exp01,7.2990846522698245,4.0,3.85850326954522,8.0,3.9495305601023083,18.0,6.2731268799768305,2.0,5.7385480779605835,38.0,7.2990846522698245,4.0,1.6508479999999999,60.74931887116202,18.0,35.30747523570667,8.0,60.74931887116202,18.0,13.366763050575644,2.0,37.04052318983506,36.0,59.18997178832585,6.0,SP 110RMT r1,sub04
121,22.98935968461905,10.0,22.98935968461905,10.0,10.302978011890774,18.0,0.9598750215010617,2.0,7.8519394511448635,72.0,1.6703383240782563,6.0,28787.854574336205,21,exp01,26.894722105016143,10.0,26.894722105016143,10.0,4.095629789917685,18.0,2.0291294256072065,2.0,1.965679292991089,46.0,3.734050529554638,4.0,0.6283569999999999,48.9758273732632,10.0,48.9758273732632,10.0,21.327933575590148,26.0,23.45958137557349,2.0,20.809773506389618,72.0,12.030837108129038,4.0,SP 110RMT r1,sub04
122,131.38961523518608,10.0,131.38961523518608,10.0,28.56716662417214,22.0,20.829394134568904,2.0,11.555712761037675,44.0,11.525570152145505,6.0,30012.97090921551,22,exp01,49.20994980530718,10.0,49.20994980530718,10.0,5.926432197652447,22.0,16.14708928975136,2.0,4.219242936652186,44.0,1.1044009299372124,4.0,1.2959289999999999,441.51764439390934,10.0,441.51764439390934,10.0,79.22416350534367,20.0,32.966431688686335,2.0,21.873066127839312,70.0,54.00311916586356,6.0,SP 110RMT r1,sub04
123,43.89148006277191,4.0,43.6819178389539,10.0,22.24319709548739,28.0,155.92824781187403,2.0,6.502176239446408,66.0,43.89148006277191,4.0,134682.48662365973,23,exp01,13.126374328927035,4.0,9.003254503799083,10.0,5.786590418552572,28.0,38.34662459216906,2.0,1.713533132285118,42.0,13.126374328927035,4.0,0.5754090000000001,172.47967348167,10.0,172.47967348167,10.0,50.363703045597454,20.0,426.42860172475713,2.0,17.0794305000702,66.0,123.3286092678022,4.0,SP 110RMT r1,sub04
124,131.07643033973733,20.0,20.21889102319315,10.0,131.07643033973733,20.0,90.60169019479105,2.0,31.669572923896997,40.0,12.707420358292554,6.0,204970.86731557176,24,exp01,38.14217684820187,20.0,18.769176774734543,8.0,38.14217684820187,20.0,5.151538583204746,2.0,26.707930982173718,58.0,17.095712493270327,6.0,1.761627,325.5538170912931,28.0,140.83607902845452,10.0,325.5538170912931,28.0,372.11942809134047,2.0,139.50602450143106,40.0,80.14649220679733,4.0,SP 110RMT r1,sub04
125,61.78679038773174,18.0,7.817931460480595,8.0,61.78679038773174,18.0,3.07724400317543,2.0,26.012828052579057,34.0,4.795858786546508,6.0,-64230.408224823885,25,exp01,14.627543082350494,18.0,3.518646024867068,8.0,14.627543082350494,18.0,2.8340045100994185,2.0,4.484824132401945,34.0,2.4233448435259946,6.0,6.295166,147.45146221398355,18.0,24.50235398701372,14.0,147.45146221398355,18.0,19.770898629360026,2.0,55.78454411303755,34.0,6.059793363145897,6.0,SP 110RMT r1,sub04
126,16.288994682288045,20.0,6.679196111531991,10.0,16.288994682288045,20.0,0.7384242748204141,0.0,11.612107645874207,38.0,15.865020312677489,4.0,32846.9394841264,26,exp01,4.651155566902622,20.0,2.6688034370822473,10.0,4.651155566902622,20.0,0.48707357422323705,0.0,2.5070956688204578,38.0,1.8734506585045902,6.0,0.587005,42.27087726301879,4.0,27.982299633521222,10.0,39.04827110308824,20.0,2.404981845778931,2.0,29.72076072780972,72.0,42.27087726301879,4.0,SP 110RMT r1,sub04
127,25.482241333779168,12.0,25.482241333779168,12.0,5.1582197670479655,18.0,0.5975386246779018,0.0,16.096821162932468,38.0,11.03429612265451,6.0,3084.4465882973745,27,exp01,9.071983989832894,12.0,9.071983989832894,12.0,0.8565487254736057,26.0,0.4031288540815483,2.0,4.374522627275837,38.0,3.968337185648828,4.0,4.376983,78.28591745272726,12.0,78.28591745272726,12.0,11.93320662336528,18.0,1.4731612758596366,2.0,47.25520063920663,38.0,27.920635291541068,4.0,SP 110RMT r1,sub04
128,92.63691968229035,4.0,26.518490607540663,8.0,20.368900655121138,20.0,60.17865476107078,2.0,11.993903885444558,38.0,92.63691968229035,4.0,-1207.7272688029334,28,exp01,28.080303424524327,4.0,12.935098417432021,8.0,5.614264663536831,20.0,14.564059054318273,2.0,3.250651790071437,38.0,28.080303424524327,4.0,0.23529,206.59981149043375,4.0,54.629916660100086,8.0,46.45993579883758,20.0,176.92269429212988,2.0,31.056242205622794,38.0,206.59981149043375,4.0,SP 110RMT r1,sub04
129,23.150520298044274,14.0,23.150520298044274,14.0,18.40570989681024,28.0,53.95141233642178,2.0,10.716910576951301,46.0,14.420396574951525,4.0,27927.526774761733,29,exp01,5.379277251111664,14.0,5.379277251111664,14.0,4.349775336072196,28.0,15.5576387055279,2.0,3.320211586800923,46.0,4.134229101839439,4.0,0.6828310000000001,60.55377882357752,14.0,60.55377882357752,14.0,30.805435874594313,28.0,158.19720898194402,2.0,23.76352394920978,32.0,42.79622329564729,4.0,SP 110RMT r1,sub04
130,33.010287817585755,22.0,23.741602698030437,14.0,33.010287817585755,22.0,9.117408545530804,2.0,40.84446709633606,42.0,5.727472907423953,4.0,43278.913305795286,30,exp01,6.724422657263097,14.0,6.724422657263097,14.0,5.505130936862887,22.0,2.3955598570107055,2.0,11.043634703752549,42.0,3.813559325340221,4.0,0.369263,92.56118188754593,22.0,53.839127200398615,14.0,92.56118188754593,22.0,17.368771673112718,2.0,91.57580122750046,42.0,7.026093650854136,4.0,SP 110RMT r1,sub04
131,67.53491676136413,14.0,67.53491676136413,14.0,26.549727792317313,16.0,5.251067398724966,2.0,29.681823700855077,34.0,9.788561129392587,6.0,-4980.726702290587,31,exp01,20.971745397982264,14.0,20.971745397982264,14.0,8.289042098503801,16.0,7.351901966044477,2.0,5.535083968985121,34.0,2.8637847015705384,4.0,0.593262,149.13823114058226,14.0,149.13823114058226,14.0,62.58783577080448,16.0,12.19595795706639,2.0,68.75771992465468,34.0,24.078865180551336,6.0,SP 110RMT r1,sub04
132,48.3641334927971,8.0,48.3641334927971,8.0,14.033129302024092,28.0,2.12199955913025,2.0,28.749346064031275,38.0,39.998873537217946,6.0,-63121.135619999375,32,exp01,13.81844488540956,6.0,11.248863427440277,8.0,3.529691202663849,28.0,1.1438945150667308,2.0,9.88435852592627,38.0,13.81844488540956,6.0,0.348205,127.24234644997514,8.0,127.24234644997514,8.0,29.663049397890134,28.0,16.491395346716285,2.0,59.698807916744606,38.0,86.78739675445435,6.0,SP 110RMT r1,sub04
133,35.72255430907048,10.0,35.72255430907048,10.0,12.441693697507718,30.0,22.330952619688702,2.0,27.837270230886833,32.0,0.9639479389745317,4.0,7057.604140987154,33,exp01,16.337235444134762,10.0,16.337235444134762,10.0,4.718756476064208,20.0,8.19558068336769,2.0,5.516213626189852,46.0,1.0163510340225514,4.0,2.5480650000000002,134.08738405684707,10.0,134.08738405684707,10.0,37.173266251492635,24.0,71.06256387925684,2.0,69.71100444573496,32.0,3.4241756124478977,4.0,SP 110RMT r1,sub04
134,44.1837529485727,16.0,18.006103414209278,12.0,44.1837529485727,16.0,12.162874032292615,2.0,126.57833260040222,62.0,15.416795383846855,6.0,-208544.18878598325,34,exp01,10.662309075818788,38.0,4.311543742344787,10.0,7.500013169899302,22.0,2.8980856794303937,2.0,24.880252307279314,62.0,2.298138665403498,6.0,1.7085270000000001,110.09518240175828,26.0,50.95427558179287,12.0,110.09518240175828,26.0,18.869400355986674,2.0,262.60327227935755,62.0,44.38385988486561,6.0,SP 110RMT r1,sub04
135,39.1203357889081,16.0,13.096058444348762,14.0,39.1203357889081,16.0,6.032300212626602,2.0,14.777163041557605,76.0,1.5544749338563972,6.0,45266.74811745249,35,exp01,15.945153593173384,16.0,7.071121171063133,14.0,15.945153593173384,16.0,1.6649605387853155,2.0,3.529726956768061,76.0,2.3745955956350664,6.0,0.419312,67.90112649938054,16.0,14.270459589602536,14.0,67.90112649938054,16.0,38.563411421674076,2.0,38.65842393224611,76.0,4.190240920309089,4.0,SP 110RMT r1,sub04
136,42.86558805253091,14.0,42.86558805253091,14.0,22.979277394930815,16.0,2.2621187460186674,2.0,19.692341094240174,54.0,21.427258843015125,4.0,-58265.90022897185,36,exp01,10.538517322941429,14.0,10.538517322941429,14.0,5.18628050739258,16.0,2.836439744235181,2.0,4.42443484714161,56.0,3.3380385363587877,4.0,0.874634,104.3851878505913,14.0,104.3851878505913,14.0,53.10490870713986,16.0,2.6252619731788447,2.0,47.63243693271119,54.0,56.36325970371429,4.0,SP 110RMT r1,sub04
137,55.18633309224109,22.0,19.859115045636713,14.0,55.18633309224109,22.0,0.9220642953193097,0.0,45.86660801554646,70.0,14.508070596594704,6.0,75471.17164723901,37,exp01,8.99210031435178,22.0,6.380782338795486,10.0,8.99210031435178,22.0,1.3683691975171033,2.0,11.54962685188565,70.0,0.9858440192626629,6.0,0.12496900000000001,156.60652964034043,22.0,52.97459230039514,14.0,156.60652964034043,22.0,3.945738190192376,0.0,105.90058819052324,70.0,45.998954093674804,6.0,SP 110RMT r1,sub04
138,45.59372374396318,4.0,13.656692376679272,8.0,39.22811186814069,22.0,49.019032650439314,2.0,22.576278543680015,36.0,45.59372374396318,4.0,-388565.8517460893,38,exp01,10.590325971172016,22.0,1.4395999978603327,14.0,10.590325971172016,22.0,12.809627848651392,2.0,5.877202383931644,34.0,10.174467992761748,4.0,0.172425,127.1074011964387,4.0,47.66651748980666,8.0,82.48746059995045,22.0,131.09024818002032,2.0,57.3931737175189,36.0,127.1074011964387,4.0,SP 110RMT r1,sub04
139,20.165103504537885,32.0,7.210293750908848,10.0,14.6192038351529,26.0,260.92287526607294,2.0,20.165103504537885,32.0,15.86489821509003,6.0,-374551.00943124294,39,exp01,7.237508924549168,32.0,1.8900005943969638,12.0,3.927901583222469,30.0,36.89792894071071,2.0,7.237508924549168,32.0,6.0806234515106805,6.0,0.6541440000000001,53.28833009654735,26.0,29.022004270701295,10.0,53.28833009654735,26.0,668.9650853929222,2.0,50.25432091771919,60.0,42.68857464784844,6.0,SP 110RMT r1,sub04
140,55.03547356310383,12.0,55.03547356310383,12.0,20.639532851040244,24.0,146.49207079897965,2.0,37.000792452299976,42.0,11.564189549396144,6.0,115813.68917144835,40,exp01,19.033247123898104,10.0,19.033247123898104,10.0,9.253147795155362,24.0,28.73530948705794,2.0,12.744914522126127,42.0,3.7681343554213726,6.0,1.802521,157.0230204980805,12.0,157.0230204980805,12.0,26.36406947315568,26.0,357.72941855212514,2.0,82.50081960196515,44.0,26.89787585944995,6.0,SP 110RMT r1,sub04
141,73.64610863348675,4.0,22.384908014332048,14.0,47.32383702153401,16.0,300.5232963069454,2.0,17.18240265398874,58.0,73.64610863348675,4.0,-44247.0704728961,41,exp01,13.807771900423957,16.0,13.651357943498367,14.0,13.807771900423957,16.0,56.85275468071352,2.0,3.857401024370398,56.0,13.476585793777591,4.0,0.457916,181.91685355268376,4.0,32.84763195739397,8.0,139.87356979296518,18.0,777.1820423901236,2.0,53.14932629720429,58.0,181.91685355268376,4.0,SP 110RMT r1,sub04
142,59.365006328784034,18.0,28.953376165027898,12.0,59.365006328784034,18.0,185.19685013310502,2.0,22.331300153358892,44.0,9.602117899903677,4.0,-107386.88107208908,42,exp01,16.383716556307537,18.0,10.248720436612507,12.0,16.383716556307537,18.0,26.703504703737472,2.0,3.327659791468434,42.0,1.9913987521998988,4.0,1.848449,130.13083975401247,18.0,80.55575883907264,12.0,130.13083975401247,18.0,555.5798164396232,2.0,85.65547232895723,44.0,32.20690002910428,4.0,SP 110RMT r1,sub04
143,25.23831037847806,24.0,8.145650021495229,8.0,25.23831037847806,24.0,69.08374443748541,2.0,26.76561453422767,40.0,2.0644100520096718,4.0,86910.79877066612,43,exp01,7.679878978421669,24.0,2.540314396733666,8.0,7.679878978421669,24.0,5.317359504116793,2.0,8.12264715879917,42.0,2.571243525218856,4.0,1.072236,50.35719992357452,24.0,14.480343249477063,8.0,50.35719992357452,24.0,292.5584189687015,2.0,61.18511122930932,40.0,6.837912075542056,6.0,SP 110RMT r1,sub04
144,85.19112648051494,4.0,21.922811659098077,12.0,21.04137713458509,20.0,335.93088849362454,2.0,27.06006458398466,64.0,85.19112648051494,4.0,54580.24024039507,44,exp01,15.523953453127609,4.0,6.6496853754410905,10.0,5.096108518327941,20.0,53.085212601519764,2.0,6.569507248993082,66.0,15.523953453127609,4.0,0.34408500000000003,227.71614267014098,4.0,61.934389776454495,12.0,58.57967807023352,20.0,1026.5076356349255,2.0,74.24496623529963,64.0,227.71614267014098,4.0,SP 110RMT r1,sub04
145,165.5567517360021,4.0,60.17821644553653,14.0,127.77440304843952,16.0,690.6332275355722,2.0,21.886100853936213,38.0,165.5567517360021,4.0,563931.2097343355,45,exp01,37.95225012011341,4.0,21.765764712302666,14.0,37.648833595847655,16.0,153.80336598987802,2.0,5.966718226068814,38.0,37.95225012011341,4.0,1.001892,423.00147263410236,4.0,120.64151969890975,14.0,275.3771496332294,16.0,1609.679119868149,2.0,42.81713140127023,38.0,423.00147263410236,4.0,SP 110RMT r1,sub04
146,15.376264151686815,16.0,10.555675483722032,14.0,15.376264151686815,16.0,255.31601994325817,2.0,12.435193607662217,40.0,15.085946359579129,4.0,310520.3362465948,46,exp01,6.028210663933344,22.0,3.2982661728920735,10.0,6.028210663933344,22.0,44.856413439233386,2.0,5.6254188957133495,40.0,3.5691208526740237,4.0,0.9404000000000001,39.64641305443529,6.0,26.063428890467904,14.0,38.66277489728753,16.0,674.9798203843304,2.0,20.72941255630765,40.0,39.64641305443529,6.0,SP 110RMT r1,sub04
147,69.01442980685768,4.0,7.095196110600083,8.0,26.58176347038753,20.0,134.73515356884369,2.0,43.39755909848055,42.0,69.01442980685768,4.0,-143305.88513895124,47,exp01,10.799694565354745,4.0,4.203619493379399,8.0,4.673195344632428,20.0,14.999403924243024,2.0,10.565357865854313,42.0,10.799694565354745,4.0,0.576935,192.31176658589587,4.0,19.457207569498802,8.0,75.87065061440813,20.0,490.39310210006,2.0,107.50677171996078,42.0,192.31176658589587,4.0,SP 110RMT r1,sub04
148,66.73468697076598,32.0,14.739040610596337,8.0,52.86920088025094,30.0,0.7202443617511417,2.0,66.73468697076598,32.0,14.868634218373044,6.0,97322.25482105091,48,exp01,16.7426824241999,30.0,5.181199365863518,8.0,16.7426824241999,30.0,1.6601985155087384,2.0,15.254116778027038,32.0,2.931467587728367,6.0,1.402741,146.50117104958392,32.0,37.603967560345545,8.0,88.2067054529392,22.0,9.035640807457353,2.0,146.50117104958392,32.0,39.2628315588832,6.0,SP 110RMT r1,sub04
149,23.872161401426695,38.0,11.82815930160469,8.0,21.222620150310068,30.0,97.83486259187312,2.0,42.1180994970339,40.0,22.267669200343903,6.0,13025.210461303592,49,exp01,5.835287819669828,30.0,4.513926659448126,8.0,5.835287819669828,30.0,16.8321734609534,2.0,8.460481009981478,40.0,4.468402293191577,6.0,0.425262,69.40321617799133,6.0,31.665207718077998,8.0,42.068308422653686,30.0,353.58877693859876,2.0,79.37426141332645,40.0,69.40321617799133,6.0,SP 110RMT r1,sub04
